,Unnamed: 0,Unnamed: 0.1,Concert ID,Track,Kriti,Ragam,Composer,Main Artist,Album hrefs,Download URLs
5248,9574,19333,03 - C0175 - 058-M_S_Subbulakshmi,7,marugElarA_O_rAghavA,jayantashrI,tyAgarAja,MS Subbulakshmi,https://www.sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-001-300/058-M_S_Subbulakshmi-RAmasEvA_Mandali-BengaLUru-1980//,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/manjunath/Carnatic/Audio/UPLOADS-001-300/058-M_S_Subbulakshmi-RAmasEvA_Mandali-BengaLUru-1980/07-MarugElarA_O_RAghava-Jayanthashri.mp3&amp;url=https://www.sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-001-300/058-M_S_Subbulakshmi-RAmasEvA_Mandali-BengaLUru-1980/
1530,2799,3636,01 - C2513 - 2518-Prapancham_Mukh,3,anupama_guNAmbudhi_yani,aThANA,tyAgarAja,Prapancham Mukhyaprana,https://www.sangeethamshare.org/tvg/UPLOADS-2401---2600/2518-Prapancham_Mukhyaprana-Flute//,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-2401---2600/2518-Prapancham_Mukhyaprana-Flute/03-anupama_guNAmbudhi_yani-aThANA.mp3&amp;url=https://www.sangeethamshare.org/tvg/UPLOADS-2401---2600/2518-Prapancham_Mukhyaprana-Flute/
1793,3239,12203,57 - C0160 - 160-MD_Ramanathan-Li,3,sangIta_jnAnamu_bhaktivina,dhanyAsi,tyAgarAja,MD Ramanathan,https://www.sangeethamshare.org/sreekanth/160-MD_Ramanathan-Live_Concert3//,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/sreekanth/160-MD_Ramanathan-Live_Concert3/03-sangIta_jnAnamu_bhaktivina-dhanyAsi.MP3&amp;url=https://www.sangeethamshare.org/sreekanth/160-MD_Ramanathan-Live_Concert3/
853,1603,28559,03 - C0389 - 248-sanjay_subramaNi,3,santAna_gOpAlakriSNam,khamAs,m_dIkshitar,Sanjay Subrahmanyan,https://www.sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-001-300/248-sanjay_subramaNian-Vocal-Dallas_TX-USA-2000//,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/manjunath/Carnatic/Audio/UPLOADS-001-300/248-sanjay_subramaNian-Vocal-Dallas_TX-USA-2000/03-santhAna_gOpAlakrishNam_upAsmahE-kAmAch-rUpaka-muththuswAmy_dhIkshithar.mp3&amp;url=https://www.sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-001-300/248-sanjay_subramaNian-Vocal-Dallas_TX-USA-2000/
4323,7958,39554,25 - C0011 - SSI_14042007,13,ennaga_manasuku_rAni,nIlAmbari,tyAgarAja,Semmangudi Srinivasa Iyer,https://www.sangeethamshare.org/gvr/SSI_Concerts/SSI_14042007/,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/gvr/SSI_Concerts/SSI_14042007/13-ennaga_manasuku_rAni-nIlAmbari.mp3&amp;url=https://www.sangeethamshare.org/gvr/SSI_Concerts/SSI_14042007/
4233,7748,43025,10 - C0531 - 542-KJ_Yesudas-Vocal,4,niravadhi_sukhada_nirmalarUpa,ravicandrikA,tyAgarAja,KJ Yesudas,https://www.sangeethamshare.org/vijayagopal/UPLOADS-401-600/542-KJ_Yesudas-Vocal//,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/vijayagopal/UPLOADS-401-600/542-KJ_Yesudas-Vocal/04-nAda_tanumanisham_shankaram-cittaranjani.mp3&amp;url=https://www.sangeethamshare.org/vijayagopal/UPLOADS-401-600/542-KJ_Yesudas-Vocal/
4227,7796,42855,01 - C2275 - 036-Gayathri_Girish,1,mAkElarA_vicAramu,ravicandrikA,tyAgarAja,Gayathri Girish,https://www.sangeethamshare.org/tvg/SEASON_2011/036-Gayathri_Girish//,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/SEASON_2011/036-Gayathri_Girish/01-mAkElarA_vicAramu_maruganna-ravicandrikA-tyAgarAja.mp3&amp;url=https://www.sangeethamshare.org/tvg/SEASON_2011/036-Gayathri_Girish/
6331,11614,44164,01 - c0781 - 286.SERUGUDI_SISTERS,3,rudra_kOpa_jaTavIra,rudrapriyA,m_dIkshitar,"Serugudi Sisters Rama,Geetha",https://www.sangeethamshare.org/tvg/UPLOADS-0201---0400/286.SERUGUDI_SISTERS-REMA-GEETHA//,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-0201---0400/286.SERUGUDI_SISTERS-REMA-GEETHA/03-rudra_kOpa_jaTavIra-rudrapriyA.mp3&amp;url=https://www.sangeethamshare.org/tvg/UPLOADS-0201---0400/286.SERUGUDI_SISTERS-REMA-GEETHA/
1280,2344,2667,17 - C0112 - 120-Dr_Ganesh-Ramana,3,cAlakallADukonna_soukhyamEmirA,Arabhi,tyAgarAja,R Ganesh,https://www.sangeethamshare.org/ramasamy_v/120-Dr_Ganesh-Ramanavami_Music_Concert//,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/ramasamy_v/120-Dr_Ganesh-Ramanavami_Music_Concert/03-cAlakallADukonna_soukhyamEmiraA-Arabhi.mp3&amp;url=https://www.sangeethamshare.org/ramasamy_v/120-Dr_Ganesh-Ramanavami_Music_Concert/
1992,3610,60044,23 - C0242 - 257_TKRangachari-CN-,7,EtAvuna_nErcitivO_rAma,yadukulakAmbhOji,tyAgarAja,TK Rangachari,https://www.sangeethamshare.org/murthy/Karnatak/UPLOADS-201-400/257_TKRangachari-CN-PRR-Mohanam-rtp//,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/murthy/Karnatak/UPLOADS-201-400/257_TKRangachari-CN-PRR-Mohanam-rtp/07-EtAvuna_nErcitivO_rAma-yadukulakAmbhOji.mp3&amp;url=https://www.sangeethamshare.org/murthy/Karnatak/UPLOADS-201-400/257_TKRangachari-CN-PRR-Mohanam-rtp/
3166,5783,40493,38 - C0031 - 002-RK-MA,1,palukavEmi_nA_daivamA,pUrNacandrikA,tyAgarAja,Ramnad N Krishnan,https://www.sangeethamshare.org/rao_sharath/RK/002-RK-MA/,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/rao_sharath/RK/002-RK-MA/01-palukavEmi_nA_daivamA-pUrNacandrikA.mp3&amp;url=https://www.sangeethamshare.org/rao_sharath/RK/002-RK-MA/
4760,8785,39916,06 - c0060 - 0069-Sri-A.K.C.Natar,5,sArasAkSa_paripAlaya,pantuvarALi,swAtitirunAL,AKC Natarajan,https://www.sangeethamshare.org/svasu/UPLOADS-0001-0200/0069-Sri-A.K.C.Natarajan-Clarinet-28-2-07/,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/svasu/UPLOADS-0001-0200/0069-Sri-A.K.C.Natarajan-Clarinet-28-2-07/05-sArasAkSa_paripAlaya-pantuvarALi.mp3&amp;url=https://www.sangeethamshare.org/svasu/UPLOADS-0001-0200/0069-Sri-A.K.C.Natarajan-Clarinet-28-2-07/
1324,2446,37842,19 - C0078 - 079_30_Violin_Ensemb,14,jagadAnandakArakA_jayajAnaki,nATa,tyAgarAja,Sushma Rao,https://www.sangeethamshare.org/sv/079_30_Violin_Ensemble_Bangalore/,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/sv/079_30_Violin_Ensemble_Bangalore/14_Jagadanandakaraka_Nata_Adi_Tyagaraja.mp3&amp;url=https://www.sangeethamshare.org/sv/079_30_Violin_Ensemble_Bangalore/
5004,9265,40329,01 - C5041 - 4968-Savitha_Narasim,3,kamalAmbikAyaha,punnAgavarALi,m_dIkshitar,Savitha Narasimhan,https://www.sangeethamshare.org/tvg/UPLOADS-4801---5000/4968-Savitha_Narasimhan/,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-4801---5000/4968-Savitha_Narasimhan/03-kamalAmbikAyaha-punnAgavarALi.mp3&amp;url=https://www.sangeethamshare.org/tvg/UPLOADS-4801---5000/4968-Savitha_Narasimhan/
4548,8358,14407,54 - C0033 - 35-Madurai_GS_Mani,3,tera_tIyaga_rAdA_lOni,gauLipantu,tyAgarAja,Madurai GS Mani,https://www.sangeethamshare.org/nageswaran/Audio/UPLOADS_0001-0100/35-Madurai_GS_Mani/,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/nageswaran/Audio/UPLOADS_0001-0100/35-Madurai_GS_Mani/03-tera_tIyaga_rAdA_lOni-gauLipantu.mp3&amp;url=https://www.sangeethamshare.org/nageswaran/Audio/UPLOADS_0001-0100/35-Madurai_GS_Mani/
2594,4680,44985,30 - C0009 - VR_DileepKumar_008,9,annapUrNE_vishAlAkSi,sAma,m_dIkshitar,VR Dileepkumar,https://www.sangeethamshare.org/raju_ks/VR_DileepKumar_008/,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/raju_ks/VR_DileepKumar_008/09-Annapoorne-Sama.mp3&amp;url=https://www.sangeethamshare.org/raju_ks/VR_DileepKumar_008/
615,1120,50139,09 - C0134 - SSI--033--@Sengotta-,10,kaNNanai_paNi,shaNmukhapriyA,pApanAsam_sivan,Semmangudi Srinivasa Iyer,https://www.sangeethamshare.org/ksj/Semmangudi-Srinivasa-Iyer/SSI--033--@Sengotta-/,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/ksj/Semmangudi-Srinivasa-Iyer/SSI--033--@Sengotta-/10---Kannanai-Pani-Maname---Shanmukhapriya.mp3&amp;url=https://www.sangeethamshare.org/ksj/Semmangudi-Srinivasa-Iyer/SSI--033--@Sengotta-/
369,684,23342,22 - C0223 - 176_From_the_music_v,3,varuga_varuga,kAmavardhini,bAlamuraLi_krishNA,M BalamuraliKrishna,https://www.sangeethamshare.org/sreenivasa/Dr_M_Balamurali_Krishna/176_From_the_music_vault_-_AIR_Madras//,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/sreenivasa/Dr_M_Balamurali_Krishna/176_From_the_music_vault_-_AIR_Madras/03-varuga_varuga-kAmavardhini.mp3&amp;url=https://www.sangeethamshare.org/sreenivasa/Dr_M_Balamurali_Krishna/176_From_the_music_vault_-_AIR_Madras/
2794,5048,37348,10 - C0485 - 494-MV_Ramana_Murthy,2,manavinAlakinca_rAdaTE,naLinakAnti,tyAgarAja,MV Ramana Murthy,https://www.sangeethamshare.org/vijayagopal/UPLOADS-401-600/494-MV_Ramana_Murthy-Vocal-92//,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/vijayagopal/UPLOADS-401-600/494-MV_Ramana_Murthy-Vocal-92/02-vAtApi_gaNapatim_bhajEham-hamsadhvani.mp3&amp;url=https://www.sangeethamshare.org/vijayagopal/UPLOADS-401-600/494-MV_Ramana_Murthy-Vocal-92/
4495,8218,39358,01 - C5401 - 5308-N_Bhairavi-N_Ma,2,nI_bhajanagAna_rasikula,nAyaki,tyAgarAja,"N Bhairavi,N Malavi",https://www.sangeethamshare.org/tvg/UPLOADS-5201---5400/5308-N_Bhairavi-N_Malavi-Vocal_Duet/,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-5201---5400/5308-N_Bhairavi-N_Malavi-Vocal_Duet/02-nI_bhajanagAna_rasikula-nAyaki-tyAgarAja.mp3&amp;url=https://www.sangeethamshare.org/tvg/UPLOADS-5201---5400/5308-N_Bhairavi-N_Malavi-Vocal_Duet/
3341,6069,39175,01 - C5473 - 5383-K_Sathyanarayan,3,ninnu_vinA_nAmadi_endu,navarasakannaDa,tyAgarAja,K Sathyanarayanan,https://www.sangeethamshare.org/tvg/UPLOADS-5201---5400/5383-K_Sathyanarayanan-Keyboard/,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-5201---5400/5383-K_Sathyanarayanan-Keyboard/03-ninnu_vinA_nAmadi_endu-navarasakannaDa-tyAgarAja.mp3&amp;url=https://www.sangeethamshare.org/tvg/UPLOADS-5201---5400/5383-K_Sathyanarayanan-Keyboard/
1441,2570,51144,01 - C3028 - 790.MANDOLIN_U.SRINI,3,endarO_mahAnubhAvulu,shrI,tyAgarAja,U Shrinivas,https://www.sangeethamshare.org/tvg/UPLOADS-0601---0800/790.MANDOLIN_U.SRINIVAS//,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-0601---0800/790.MANDOLIN_U.SRINIVAS/03-endarO_mahAnubhAvulu-shrI.mp3&amp;url=https://www.sangeethamshare.org/tvg/UPLOADS-0601---0800/790.MANDOLIN_U.SRINIVAS/
3660,6751,17430,06 - c0201 - 0246-Sri_Parur_R.Ven,5,shrI_kAntimatim_shankara_yuvatim,hEmavati,m_dIkshitar,Parur R Venkataraman,https://www.sangeethamshare.org/svasu/UPLOADS-0201-0400/0246-Sri_Parur_R.Venkataraman-Violin/,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/svasu/UPLOADS-0201-0400/0246-Sri_Parur_R.Venkataraman-Violin/05-shrI_kAntimatim_shankara_yuvatim-hEmavati.mp3&amp;url=https://www.sangeethamshare.org/svasu/UPLOADS-0201-0400/0246-Sri_Parur_R.Venkataraman-Violin/
5329,9715,26740,01 - c1289 - 0826.ARUNA_SAIYEERAM,2,sarasa_sAma_dAna,kApinArAyaNi,tyAgarAja,Aruna Sairam,https://www.sangeethamshare.org/tvg/UPLOADS-0801---1000/0826.ARUNA_SAIYEERAM//,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-0801---1000/0826.ARUNA_SAIYEERAM/02-sarasa_sAma_dAna-kApinArAyaNi.mp3&amp;url=https://www.sangeethamshare.org/tvg/UPLOADS-0801---1000/0826.ARUNA_SAIYEERAM/
5106,9376,13290,01 - C3938 - 3877-S_Shashank-Flut,1,gAnamUrtE_shrI_krSNa,gAnamUrti,tyAgarAja,S Shashank,https://www.sangeethamshare.org/tvg/UPLOADS-3801---4000/3877-S_Shashank-Flute//,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-3801---4000/3877-S_Shashank-Flute/01-gAnamUrtE_shrI_krSNa-gAnamUrti.mp3&amp;url=https://www.sangeethamshare.org/tvg/UPLOADS-3801---4000/3877-S_Shashank-Flute/
5755,10562,40021,01 - C4579 - 4490-Sugandha_Kalame,3,cintayE_mahAlinga_murtim,paras,m_dIkshitar,Sugandha Kalamegam,https://www.sangeethamshare.org/tvg/UPLOADS-4401---4600/4490-Sugandha_Kalamegam-M_Dikshitar-Ragam_24x7//,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-4401---4600/4490-Sugandha_Kalamegam-M_Dikshitar-Ragam_24x7/03-cintayE_mahAlinga_murtim-paras.mp3&amp;url=https://www.sangeethamshare.org/tvg/UPLOADS-4401---4600/4490-Sugandha_Kalamegam-M_Dikshitar-Ragam_24x7/
2324,4255,10496,01 - C3244 - 3184-B_Vijayagopal-F,3,rAmAbhirAma_ramaNIya,darbAr,tyAgarAja,B Vijayagopal,https://www.sangeethamshare.org/tvg/UPLOADS-3001---3200/3184-B_Vijayagopal-Flute-NP-Thiruvaiyyaru-Live-Relay//,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-3001---3200/3184-B_Vijayagopal-Flute-NP-Thiruvaiyyaru-Live-Relay/03-rAmAbhirAma_ramaNIya-darbAr.mp3&amp;url=https://www.sangeethamshare.org/tvg/UPLOADS-3001---3200/3184-B_Vijayagopal-Flute-NP-Thiruvaiyyaru-Live-Relay/
1046,1910,26254,03 - C0016 - 220-KV_nArAyaNa_swAm,9,inta_saukhyamani_nE_ceppajala,kApi,tyAgarAja,Palghat KV Narayanaswamy,https://www.sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-001-300/220-KV_nArAyaNa_swAmy-Vocal-KVN-Phoenix_AZ-USA-80s//,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/manjunath/Carnatic/Audio/UPLOADS-001-300/220-KV_nArAyaNa_swAmy-Vocal-KVN-Phoenix_AZ-USA-80s/09-intha_soukhyamani_nE-kApi-Adhi-thyAgarAja.mp3&amp;url=https://www.sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-001-300/220-KV_nArAyaNa_swAmy-Vocal-KVN-Phoenix_AZ-USA-80s/
5868,10787,22136,01 - C1496 - 1628-Mangalam_Shanka,1,kanjadaLAya_tAkSi_kAmAkSi,kamalamanOhari,m_dIkshitar,Mangalam Shankar,https://www.sangeethamshare.org/tvg/UPLOADS-1601---1800/1628-Mangalam_Shankar-Dikshitar_Krithis//,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-1601---1800/1628-Mangalam_Shankar-Dikshitar_Krithis/01-kanjadaLAya_tAkSi_kAmAkSi-kamalamanOhari-m.dIkshitar.mp3&amp;url=https://www.sangeethamshare.org/tvg/UPLOADS-1601---1800/1628-Mangalam_Shankar-Dikshitar_Krithis/
3791,6922,42693,03 - C0951 - 597-LGJR_kriShNan-L_,8,rAgam_tAnam_pallavi,ranjani,Own/Others,"Lalgudi GJR Krishnan,Vijayalakshmi",https://www.sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-301-600/597-LGJR_kriShNan-L_vijayalakShmi-violin_duet-Cleveland-2004//,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/manjunath/Carnatic/Audio/UPLOADS-301-600/597-LGJR_kriShNan-L_vijayalakShmi-violin_duet-Cleveland-2004/08-rAgam_tAnam_pallavi-ranjani.mp3&amp;url=https://www.sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-301-600/597-LGJR_kriShNan-L_vijayalakShmi-violin_duet-Cleveland-2004/
331,549,15669,01 - C1252 - 657.Trichur_V_Ramach,1,vAtApi_gaNapatim_bhajEham,hamsadhvani,m_dIkshitar,Trichur V Ramachandran,https://www.sangeethamshare.org/tvg/UPLOADS-0601---0800/657.Trichur_V_Ramachandran-Chembai_Sangeetothsavam_2012//,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-0601---0800/657.Trichur_V_Ramachandran-Chembai_Sangeetothsavam_2012/01-vAtApi_gaNapatim_bhajEham-hamsadhvani.mp3&amp;url=https://www.sangeethamshare.org/tvg/UPLOADS-0601---0800/657.Trichur_V_Ramachandran-Chembai_Sangeetothsavam_2012/
5936,10882,53483,57 - C0263 - 263-Nedunuri_Krishna,2,jAnaki_ramaNa,shuddhasImantini,tyAgarAja,Nedunuri Krishnamurthy,https://www.sangeethamshare.org/sreekanth/263-Nedunuri_Krishnamurthy-Live_Concert9//,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/sreekanth/263-Nedunuri_Krishnamurthy-Live_Concert9/02-jAnaki_ramaNa-shuddhasImantini.MP3&amp;url=https://www.sangeethamshare.org/sreekanth/263-Nedunuri_Krishnamurthy-Live_Concert9/
3816,6997,35025,10 - C0564 - 575-MS_Gopalakrishna,3,bhuvanEshwariyA,mOhanakalyANi,muthaiah_bAgavatar,MS Gopalakrishnan,https://www.sangeethamshare.org/vijayagopal/UPLOADS-401-600/575-MS_Gopalakrishnan-Violin//,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/vijayagopal/UPLOADS-401-600/575-MS_Gopalakrishnan-Violin/03-parama_pAvana_rAmA-pUrvikalyANi.mp3&amp;url=https://www.sangeethamshare.org/vijayagopal/UPLOADS-401-600/575-MS_Gopalakrishnan-Violin/
723,1327,1677,03 - C0045 - 191-gItha_bAlasubrah,8,kamalAmbA_samrakSatu,Anandabhairavi,m_dIkshitar,Geetha Balasubrahmanyan,https://www.sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-001-300/191-gItha_bAlasubrahmaNyan-Vocal-GB_DM_RS-Augusta_GA-1999//,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/manjunath/Carnatic/Audio/UPLOADS-001-300/191-gItha_bAlasubrahmaNyan-Vocal-GB_DM_RS-Augusta_GA-1999/08-kamalAmba_samrakshathu_mAm-Anandhabhairavi-m_Eka-mutthuswAmy_dhIkshithar.mp3&amp;url=https://www.sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-001-300/191-gItha_bAlasubrahmaNyan-Vocal-GB_DM_RS-Augusta_GA-1999/
1359,2529,16929,01 - C6210 - 6057-Kunnakudi_M_Bal,5,entarAni_tanakenta_pOni,harikAmbhOji,tyAgarAja,Kunnakudi M Balamuralikrishna,https://www.sangeethamshare.org/tvg/UPLOADS-6001---6200/6057-Kunnakudi_M_Balamuralikrishna//,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-6001---6200/6057-Kunnakudi_M_Balamuralikrishna/05-entarAni_tanakenta_pOni-harikAmbhOji.mp3&amp;url=https://www.sangeethamshare.org/tvg/UPLOADS-6001---6200/6057-Kunnakudi_M_Balamuralikrishna/
3874,7114,44604,08 - C0006 - 06-RK-MGP-CSM-MusicA,3,rAmA_ika_nannu_brOva,sahAnA,patnam_subhramanya_iyer,Ramnad N Krishnan,https://www.sangeethamshare.org/kl/06-RK-MGP-CSM-MusicAcademy-1960/,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/kl/06-RK-MGP-CSM-MusicAcademy-1960/03-rAmA_ika_nannu_brOva-sahAna.mp3&amp;url=https://www.sangeethamshare.org/kl/06-RK-MGP-CSM-MusicAcademy-1960/
5977,10974,36822,10 - C0146 - 142-Dr_M_Balamuralik,3,karuNA_jaladhE_dAsharathE,nAdanAmakriyA,tyAgarAja,M BalamuraliKrishna,https://www.sangeethamshare.org/vijayagopal/UPLOADS-001-200/142-Dr_M_Balamuralikrishna-Vocal//,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/vijayagopal/UPLOADS-001-200/142-Dr_M_Balamuralikrishna-Vocal/03-entamuddO_enta_sogasO-bindumAlini.mp3&amp;url=https://www.sangeethamshare.org/vijayagopal/UPLOADS-001-200/142-Dr_M_Balamuralikrishna-Vocal/
3037,5555,4229,01 - C1691 - 1772-Dr_Jyothsna_Sri,1,brOva_bhAramA_raghurAmA,bahudAri,tyAgarAja,Jyothsna Srikanth,https://www.sangeethamshare.org/tvg/UPLOADS-1601---1800/1772-Dr_Jyothsna_Srikanth-Violin_Solo-Podhigai_TV-SRSN_Audio//,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-1601---1800/1772-Dr_Jyothsna_Srikanth-Violin_Solo-Podhigai_TV-SRSN_Audio/01-Brova_bharama-bahudAri-tyAgarAja.mp3&amp;url=https://www.sangeethamshare.org/tvg/UPLOADS-1601---1800/1772-Dr_Jyothsna_Srikanth-Violin_Solo-Podhigai_TV-SRSN_Audio/
6318,11568,44156,30 - C0013 - VR_Dileepkumar_012,2,gaNanAyakam_bhajEham,rudrapriyA,m_dIkshitar,VR Dileepkumar,https://www.sangeethamshare.org/raju_ks/VR_Dileepkumar_012/,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/raju_ks/VR_Dileepkumar_012/02-gaNanAyakam_bhajEham-rudrapriyA.mp3&amp;url=https://www.sangeethamshare.org/raju_ks/VR_Dileepkumar_012/
149,213,47337,57 - C0348 - 348-T_V_Sankaranaray,11,nI_nAma_rUpamulaku_nitya,saurAshtram,tyAgarAja,TV Sankaranarayanan,https://www.sangeethamshare.org/sreekanth/348-T_V_Sankaranarayanan-Live_Concert8//,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/sreekanth/348-T_V_Sankaranarayanan-Live_Concert8/11-nI_nAma_rUpamulaku_nitya-saurAshtram.MP3&amp;url=https://www.sangeethamshare.org/sreekanth/348-T_V_Sankaranarayanan-Live_Concert8/
5628,10347,34000,02 - C0256 - 270_PalghatKVNarayan,12,varugalAmO_ayyA,mAnji,gOpalakrishna_bharati,Palghat KV Narayanaswamy,https://www.sangeethamshare.org/kasturi/UPLOADS-0201-0400/270_PalghatKVNarayanaswamy/,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/kasturi/UPLOADS-0201-0400/270_PalghatKVNarayanaswamy/12_varugalAmO_ayyA_mAnji_gOpalakrishna_bharati.mp3&amp;url=https://www.sangeethamshare.org/kasturi/UPLOADS-0201-0400/270_PalghatKVNarayanaswamy/
4892,8932,33583,01 - C5414 - 5324-Hyderbad_Brothe,3,paralOka_bhayamu_lEka,mandAri,tyAgarAja,Hyderabad Brothers,https://www.sangeethamshare.org/tvg/UPLOADS-5201---5400/5324-Hyderbad_Brothers-Ragam_24x7/,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-5201---5400/5324-Hyderbad_Brothers-Ragam_24x7/03-paralOka_bhayamu_lEka-mandAri-tyAgarAja.mp3&amp;url=https://www.sangeethamshare.org/tvg/UPLOADS-5201---5400/5324-Hyderbad_Brothers-Ragam_24x7/
6045,11024,42414,22 - C0191 - 142_Live_at_Surya_Tr,1,calamu_jEsina-VARNAM,rAmapriyA,bAlamuraLi_krishNA,M BalamuraliKrishna,https://www.sangeethamshare.org/sreenivasa/Dr_M_Balamurali_Krishna/142_Live_at_Surya_Tridendrum_04Oct1981//,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/sreenivasa/Dr_M_Balamurali_Krishna/142_Live_at_Surya_Tridendrum_04Oct1981/01-calamu_jEsina-VARNAM-rAmapriyA.mp3&amp;url=https://www.sangeethamshare.org/sreenivasa/Dr_M_Balamurali_Krishna/142_Live_at_Surya_Tridendrum_04Oct1981/
4392,8038,52495,19 - C0028 - 029_2009_04_09_M_S_S,9,manOnmaNi_mandahAsini,shubhapantuvarALi,muthaiah_bAgavatar,MS Sheela,https://www.sangeethamshare.org/sv/029_2009_04_09_M_S_Sheela_RSM_FHS/,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/sv/029_2009_04_09_M_S_Sheela_RSM_FHS/09_Manormani_Mandahasini_Shubhapantuvarali_HMB.mp3&amp;url=https://www.sangeethamshare.org/sv/029_2009_04_09_M_S_Sheela_RSM_FHS/
6039,11047,42438,01 - C2926 - 2970-S_Kasim-Nadaswa,2,kOrina_varamosagu,rAmapriyA,patnam_subhramanya_iyer,S Kasim,https://www.sangeethamshare.org/tvg/UPLOADS-2801---3000/2970-S_Kasim-Nadaswaram_Sangeeth_Sammelan_2012//,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-2801---3000/2970-S_Kasim-Nadaswaram_Sangeeth_Sammelan_2012/02-kOrina_varamosagu-rAmapriyA.mp3&amp;url=https://www.sangeethamshare.org/tvg/UPLOADS-2801---3000/2970-S_Kasim-Nadaswaram_Sangeeth_Sammelan_2012/
